company_name,job_title,job_category,location,relevance_score,source_platform,source_url,posted_date,matched_keywords
Tenable,Cloud Security Engineer,SSPM,Remote,0.85,Hiring Cafe,https://hiring.cafe/?search=cloud-security-engineer,2025-12-03,"saas compliance, cloud app security, sspm"
Orca Security,CISO,SaaS Security,Remote (US),0.8,Hiring Cafe,https://hiring.cafe/?search=ciso,2025-11-28,"saas audit, cloud application security, generative ai compliance"
BeyondTrust,Director of Security,SaaS Compliance,"Boston, MA",0.85,Hiring Cafe,https://hiring.cafe/?search=director-of-security,2025-11-29,"ai policy, saas compliance, llm compliance, cloud app security, ai agent risk"
Automation Anywhere,Machine Learning Security Engineer,SSPM,"New York, NY",0.85,Hiring Cafe,https://hiring.cafe/?search=machine-learning-security-engineer,2025-12-01,"sspm, ai agent risk, saas security posture, llm security"
Wiz,Director of Security,SaaS Security,"Denver, CO",0.85,Hiring Cafe,https://hiring.cafe/?search=director-of-security,2025-11-27,"saas audit, ai agent security"
Atlassian,Security Auditor,SSPM,Remote (US),0.85,Hiring Cafe,https://hiring.cafe/?search=security-auditor,2025-11-27,"sspm, ai compliance, llm security, ai governance"
Meta,Incident Response Engineer,SaaS Security,"Seattle, WA",0.85,Hiring Cafe,https://hiring.cafe/?search=incident-response-engineer,2025-11-26,"ai security, cloud compliance, saas security"
Deloitte,Cloud Security Engineer,SSPM,Hybrid - Bay Area,0.85,Hiring Cafe,https://hiring.cafe/?search=cloud-security-engineer,2025-11-28,"autonomous agent security, shadow it, security posture management, saas risk"
Tenable,AppSec Engineer,SSPM,"Austin, TX",0.85,Hiring Cafe,https://hiring.cafe/?search=appsec-engineer,2025-11-28,"sspm, saas compliance, llm security, saas governance, saas security posture"
Chevron,SSPM Product Manager,SSPM,Remote (US),0.85,Hiring Cafe,https://hiring.cafe/?search=sspm-product-manager,2025-12-02,"shadow it, cloud compliance, cloud app security, saas compliance"
Akamai,Incident Response Engineer,SSPM,Remote (US),0.85,Hiring Cafe,https://hiring.cafe/?search=incident-response-engineer,2025-11-30,"autonomous agent security, generative ai compliance, cloud compliance, sanctioned it, saas security posture"
Etsy,Cloud Security Analyst,SSPM,Hybrid - Bay Area,0.85,Hiring Cafe,https://hiring.cafe/?search=cloud-security-analyst,2025-11-30,"cloud governance, saas risk, ai agent risk, cloud compliance"
PayPal,SSPM Engineer,SaaS Security,"Seattle, WA",0.85,Hiring Cafe,https://hiring.cafe/?search=sspm-engineer,2025-11-30,"cloud app security, ai agent security, ai agent risk, cloud governance"
Varonis,GRC Analyst,SSPM,Hybrid - Bay Area,0.85,Hiring Cafe,https://hiring.cafe/?search=grc-analyst,2025-11-27,"shadow it, sspm"
CVS Health,Cloud Security Analyst,SSPM,"Boston, MA",0.85,Hiring Cafe,https://hiring.cafe/?search=cloud-security-analyst,2025-11-26,"saas posture management, ai governance, cloud application security, cloud governance"
Zoom,VP of Security,SSPM,"London, UK",0.85,Hiring Cafe,https://hiring.cafe/?search=vp-of-security,2025-12-03,"saas risk, security posture management, sspm, cloud app security"
MongoDB,Cloud Security Analyst,SSPM,Remote (US),0.85,Hiring Cafe,https://hiring.cafe/?search=cloud-security-analyst,2025-12-02,"saas risk, saas posture management, ai governance, sanctioned it"
IronScales,Risk Manager,SSPM,"Denver, CO",0.85,Hiring Cafe,https://hiring.cafe/?search=risk-manager,2025-11-27,"security posture management, shadow it, ai agent security, saas compliance, sanctioned it"
A10 Networks,Cloud Security Architect,AI Compliance,"Austin, TX",0.7,Hiring Cafe,https://hiring.cafe/?search=cloud-security-architect,2025-11-29,"genai security, ai compliance, ai agent risk"
Comcast,Security Auditor,AI Compliance,"Denver, CO",0.85,Hiring Cafe,https://hiring.cafe/?search=security-auditor,2025-12-01,"saas audit, llm compliance, ai governance, ai policy, ai security"
ForeScout,AI Agent Security Engineer,SSPM,"Boston, MA",0.85,Hiring Cafe,https://hiring.cafe/?search=ai-agent-security-engineer,2025-12-02,"generative ai compliance, genai security, security posture management, shadow it"
Confluent,Staff Security Engineer,SSPM,"London, UK",0.85,Hiring Cafe,https://hiring.cafe/?search=staff-security-engineer,2025-12-02,"cloud governance, saas security, security posture management, saas compliance, ai governance"
Elastic,VP of Security,SaaS Security,"Austin, TX",0.9,Hiring Cafe,https://hiring.cafe/?search=vp-of-security,2025-12-01,"ai agent risk, saas security posture, generative ai compliance, cloud app security"
McKinsey,AI Agent Security Engineer,AI Agent Security,"Denver, CO",0.85,Hiring Cafe,https://hiring.cafe/?search=ai-agent-security-engineer,2025-11-29,"cloud application security, ai governance, autonomous agent security, llm security"
McKinsey,Senior Security Engineer,SaaS Security,"Toronto, Canada",0.85,Hiring Cafe,https://hiring.cafe/?search=senior-security-engineer,2025-11-29,"saas audit, ai security, saas security, cloud compliance"
Blue Prism,CISO,SaaS Security,"Austin, TX",0.8,Hiring Cafe,https://hiring.cafe/?search=ciso,2025-11-29,"ai agent risk, cloud governance"
BeyondTrust,Cloud Security Engineer,SSPM,Hybrid - Bay Area,0.85,Hiring Cafe,https://hiring.cafe/?search=cloud-security-engineer,2025-11-27,"saas risk, llm security, cloud governance, saas audit, llm compliance"
Bitdefender,Security Posture Analyst,AI Compliance,"Denver, CO",0.7,Hiring Cafe,https://hiring.cafe/?search=security-posture-analyst,2025-12-03,"generative ai compliance, ai agent risk"
Adobe,Machine Learning Security Engineer,SSPM,"Denver, CO",0.85,Hiring Cafe,https://hiring.cafe/?search=machine-learning-security-engineer,2025-12-03,"sspm, shadow it, cloud app security"
Bitbucket,Security Compliance Manager,SaaS Compliance,"London, UK",0.8,Hiring Cafe,https://hiring.cafe/?search=security-compliance-manager,2025-11-28,"llm security, saas audit, sanctioned it, cloud compliance"
Zoom,Security Team Lead,SSPM,"Seattle, WA",0.85,Hiring Cafe,https://hiring.cafe/?search=security-team-lead,2025-11-28,"ai policy, saas risk, llm compliance, ai compliance, security posture management"
Adobe,Security Team Lead,SaaS Security,Remote,0.9,Hiring Cafe,https://hiring.cafe/?search=security-team-lead,2025-11-26,"saas compliance, cloud application security, saas security, security posture management, cloud compliance"
Asana,Security Team Lead,SSPM,"Seattle, WA",0.85,Hiring Cafe,https://hiring.cafe/?search=security-team-lead,2025-11-26,"saas risk, saas security"
KPMG,Security Manager,SaaS Security,Remote,0.85,Hiring Cafe,https://hiring.cafe/?search=security-manager,2025-11-27,"genai security, ai agent security, cloud app security, saas risk, saas governance"
KPMG,SOC Analyst,SaaS Security,"San Francisco, CA",0.9,Hiring Cafe,https://hiring.cafe/?search=soc-analyst,2025-11-27,"llm compliance, llm security, saas security posture, autonomous agent security, cloud governance"
Claroty,Security Engineer,SSPM,"Austin, TX",0.85,Hiring Cafe,https://hiring.cafe/?search=security-engineer,2025-11-28,"saas security, sspm, security posture management, genai security, shadow it"
Intel,VP of Security,SaaS Security,"Seattle, WA",0.9,Hiring Cafe,https://hiring.cafe/?search=vp-of-security,2025-12-02,"ai agent security, cloud application security, saas security, saas risk, ai compliance"
Box,SaaS Security Architect,SSPM,Remote (US),0.85,Hiring Cafe,https://hiring.cafe/?search=saas-security-architect,2025-11-27,"security posture management, sanctioned it, cloud application security, saas security posture, ai compliance"
Accenture,Security Compliance Manager,SaaS Compliance,"Seattle, WA",0.85,Hiring Cafe,https://hiring.cafe/?search=security-compliance-manager,2025-11-26,"saas compliance, cloud compliance"
BCG,Security Auditor,SaaS Security,"New York, NY",0.85,Hiring Cafe,https://hiring.cafe/?search=security-auditor,2025-12-02,"genai security, saas audit"
Aqua Security,GRC Analyst,SaaS Compliance,Remote (US),0.85,Hiring Cafe,https://hiring.cafe/?search=grc-analyst,2025-11-29,"ai compliance, saas governance"
Chevron,Risk Manager,SSPM,"Denver, CO",0.85,Hiring Cafe,https://hiring.cafe/?search=risk-manager,2025-12-03,"saas security posture, saas posture management, saas security, sanctioned it"
KPMG,Director of Security,SSPM,"Seattle, WA",0.85,Hiring Cafe,https://hiring.cafe/?search=director-of-security,2025-12-02,"cloud application security, security posture management, sspm, genai security, ai agent security"
Chevron,Cloud Security Analyst,AI Compliance,"Austin, TX",0.85,Hiring Cafe,https://hiring.cafe/?search=cloud-security-analyst,2025-11-29,"generative ai compliance, shadow it, genai security, llm security, ai security"
Varonis,Director of Security,SaaS Compliance,"Boston, MA",0.85,Hiring Cafe,https://hiring.cafe/?search=director-of-security,2025-12-03,"ai governance, saas compliance"
UnitedHealth,SaaS Security Architect,SSPM,"Toronto, Canada",0.85,Hiring Cafe,https://hiring.cafe/?search=saas-security-architect,2025-11-29,"sspm, saas security, genai security"
EY,Security Engineer,SaaS Compliance,"London, UK",0.85,Hiring Cafe,https://hiring.cafe/?search=security-engineer,2025-11-27,"saas compliance, genai security, cloud governance"
HashiCorp,SaaS Security Engineer,SSPM,Hybrid - Bay Area,0.85,Hiring Cafe,https://hiring.cafe/?search=saas-security-engineer,2025-12-03,"security posture management, ai agent security"
Bitdefender,Risk Manager,SaaS Security,"Boston, MA",0.85,Hiring Cafe,https://hiring.cafe/?search=risk-manager,2025-12-02,"cloud app security, ai agent security, cloud application security"
Kubernetes,Security Manager,SSPM,Hybrid - Bay Area,0.85,Hiring Cafe,https://hiring.cafe/?search=security-manager,2025-11-28,"saas security, saas posture management, cloud app security"
Qualys,SSPM Engineer,AI Compliance,Hybrid - Bay Area,0.9,Hiring Cafe,https://hiring.cafe/?search=sspm-engineer,2025-12-03,"generative ai compliance, ai agent risk, ai policy, ai security, ai compliance"
Raytheon,SOC Analyst,SaaS Compliance,"Toronto, Canada",0.85,Hiring Cafe,https://hiring.cafe/?search=soc-analyst,2025-11-28,"saas compliance, genai security, cloud application security, cloud app security, generative ai compliance"
AT&T,SSPM Engineer,SaaS Security,Remote (US),0.8,Hiring Cafe,https://hiring.cafe/?search=sspm-engineer,2025-12-02,"cloud app security, generative ai compliance"
ConocoPhillips,Cloud Posture Engineer,SSPM,Remote,0.85,Hiring Cafe,https://hiring.cafe/?search=cloud-posture-engineer,2025-12-01,"security posture management, sspm"
Gong,Security Manager,AI Agent Security,"London, UK",0.7,Hiring Cafe,https://hiring.cafe/?search=security-manager,2025-11-30,"llm security, genai security"
Google,Security Manager,SaaS Security,"Denver, CO",0.85,Hiring Cafe,https://hiring.cafe/?search=security-manager,2025-11-26,"ai security, ai agent security, saas compliance, cloud app security, saas security"
Tanium,Principal Security Engineer,AI Agent Security,Remote,0.9,Hiring Cafe,https://hiring.cafe/?search=principal-security-engineer,2025-11-26,"ai agent security, cloud application security, genai security, autonomous agent security, generative ai compliance"
Google,CISO,AI Compliance,Remote,0.85,Hiring Cafe,https://hiring.cafe/?search=ciso,2025-12-03,"ai governance, ai agent risk, saas governance, ai compliance, genai security"
SUSE,Machine Learning Security Engineer,SaaS Compliance,"Seattle, WA",0.85,Hiring Cafe,https://hiring.cafe/?search=machine-learning-security-engineer,2025-11-27,"sanctioned it, cloud compliance, saas compliance"
Apple,SaaS Security Posture Manager,SaaS Security,"Toronto, Canada",0.7,Hiring Cafe,https://hiring.cafe/?search=saas-security-posture-manager,2025-11-28,"sanctioned it, llm security"
IronScales,Staff Security Engineer,SSPM,"Denver, CO",0.85,Hiring Cafe,https://hiring.cafe/?search=staff-security-engineer,2025-12-01,"cloud compliance, saas audit, saas security posture"
Slack,SSPM Engineer,SSPM,Hybrid - Bay Area,0.85,Hiring Cafe,https://hiring.cafe/?search=sspm-engineer,2025-12-01,"ai compliance, sspm"
Trend Micro,AI Security Engineer,SSPM,"San Francisco, CA",0.85,Hiring Cafe,https://hiring.cafe/?search=ai-security-engineer,2025-12-03,"cloud compliance, cloud app security, sanctioned it, ai compliance"
Darktrace,AppSec Engineer,SSPM,"Austin, TX",0.85,Hiring Cafe,https://hiring.cafe/?search=appsec-engineer,2025-11-27,"saas compliance, saas posture management"
ConocoPhillips,SaaS Security Posture Manager,AI Agent Security,Remote (US),0.7,Hiring Cafe,https://hiring.cafe/?search=saas-security-posture-manager,2025-12-03,"ai agent security, ai compliance"
Morgan Stanley,Principal Security Engineer,SaaS Security,Hybrid - Bay Area,0.85,Hiring Cafe,https://hiring.cafe/?search=principal-security-engineer,2025-11-28,"ai security, ai governance, cloud compliance, ai agent security, cloud app security"
Kryon,Principal Security Engineer,AI Agent Security,Remote (US),0.8,Hiring Cafe,https://hiring.cafe/?search=principal-security-engineer,2025-11-28,"autonomous agent security, ai compliance"
SailPoint,AppSec Engineer,SaaS Security,"Seattle, WA",0.9,Hiring Cafe,https://hiring.cafe/?search=appsec-engineer,2025-11-29,"cloud app security, shadow it, sanctioned it, saas security posture, cloud application security"
Red Hat,SaaS Security Engineer,SSPM,"Seattle, WA",0.85,Hiring Cafe,https://hiring.cafe/?search=saas-security-engineer,2025-11-28,"sspm, genai security, llm compliance"
BP,Lead Security Engineer,SaaS Security,"Austin, TX",0.8,Hiring Cafe,https://hiring.cafe/?search=lead-security-engineer,2025-12-03,"cloud application security, ai compliance"
Canonical,SOC Analyst,SaaS Security,"New York, NY",0.85,Hiring Cafe,https://hiring.cafe/?search=soc-analyst,2025-11-26,"llm security, saas security, ai security, ai policy"
Walmart,Security Analyst,SSPM,"San Francisco, CA",0.85,Hiring Cafe,https://hiring.cafe/?search=security-analyst,2025-11-28,"generative ai compliance, llm compliance, security posture management, cloud app security"
Citi,Security Analyst,AI Compliance,"Boston, MA",0.7,Hiring Cafe,https://hiring.cafe/?search=security-analyst,2025-11-27,"generative ai compliance, ai governance"
Dropbox,Cloud Security Architect,SSPM,"London, UK",0.85,Hiring Cafe,https://hiring.cafe/?search=cloud-security-architect,2025-12-01,"saas security posture, genai security"
Cisco,SSPM Product Manager,AI Agent Security,"Austin, TX",0.8,Hiring Cafe,https://hiring.cafe/?search=sspm-product-manager,2025-12-02,"llm security, ai policy, shadow it"
Redis,Senior Security Engineer,SaaS Compliance,"Toronto, Canada",0.85,Hiring Cafe,https://hiring.cafe/?search=senior-security-engineer,2025-11-27,"ai compliance, saas audit"
Apple,Security Manager,SSPM,"San Francisco, CA",0.85,Hiring Cafe,https://hiring.cafe/?search=security-manager,2025-11-29,"sanctioned it, saas audit, ai governance, sspm"
Confluent,SaaS Security Posture Manager,SaaS Security,Remote (US),0.9,Hiring Cafe,https://hiring.cafe/?search=saas-security-posture-manager,2025-11-28,"genai security, saas compliance, saas security posture, ai agent security, generative ai compliance"
ServiceNow,SSPM Engineer,SSPM,Hybrid - Bay Area,0.85,Hiring Cafe,https://hiring.cafe/?search=sspm-engineer,2025-11-29,"saas governance, sspm, saas audit, ai governance"
